Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,00:27:24.174707,00:27:25.973693,1,-1.242983543018454
1,00:27:24.174707,00:27:26.190243,1,-1.2254389996326154
1,00:27:24.174707,00:27:26.427674,1,-1.2052092435143322
1,00:27:24.174707,00:27:26.653225,1,-1.1823251620535018
1,00:27:24.174707,00:27:26.900485,1,-1.1571054963598328
1,00:27:24.174707,00:27:27.126229,1,-1.1297068905711285
1,00:27:24.174707,00:27:27.340216,1,-1.1003467962511309
1,00:27:24.174707,00:27:27.537065,1,-1.069200902433323
1,00:27:24.174707,00:27:27.751988,1,-1.036454458946963
1,00:27:24.174707,00:27:27.926978,1,-1.0022214964735667
1,00:27:24.174707,00:27:28.104361,1,-0.9667249790234393
1,00:27:24.174707,00:27:28.270614,1,-0.9300273556967511
1,00:27:24.174707,00:27:28.433013,1,-0.8923162478021425
1,00:27:24.174707,00:27:28.590490,1,-0.8537118510073753
1,00:27:24.174707,00:27:28.746474,1,-0.814346153301301
1,00:27:24.174707,00:27:28.902795,1,-0.7743115162179492
1,00:27:24.174707,00:27:29.054741,1,-0.7337401069678435
1,00:27:24.174707,00:27:29.208260,1,-0.6927737889066634
1,00:27:24.174707,00:27:29.354961,1,-0.6515574657738625
1,00:27:24.174707,00:27:29.508636,1,-0.6100973712411246
1,00:27:24.174707,00:27:29.654270,1,-0.5686848996563185
1,00:27:24.174707,00:27:29.797928,1,-0.6019024090207381
1,00:27:24.174707,00:27:29.951094,1,-0.4837893836150613
1,00:27:24.174707,00:27:30.103484,1,-0.44324848711343634
1,00:27:24.174707,00:27:30.256276,1,-0.4033445245298992
1,00:27:24.174707,00:27:30.410354,1,-0.3642785316045263
1,00:27:24.174707,00:27:30.564712,1,-0.32635396935023664
1,00:27:24.174707,00:27:30.751602,1,-0.2897991244451248
1,00:27:24.174707,00:27:30.904475,1,-0.2550366559322015
1,00:27:24.174707,00:27:31.227511,1,-0.22248608808646964
1,00:27:24.174707,00:27:31.442009,1,-0.19264248061460876
1,00:27:24.174707,00:27:31.585411,1,-0.16617227455191141
1,00:27:24.174707,00:27:31.738082,1,-0.14387504889282354
1,00:27:24.174707,00:27:31.902794,1,-0.12674151920626286
1,00:27:24.174707,00:27:32.056023,1,-0.11610956458196142
1,00:27:24.174707,00:27:32.221593,1,-0.1136024713744348
1,00:27:24.174707,00:27:32.386749,1,-0.12134361218812728
1,00:27:24.174707,00:27:32.551601,1,-0.14211323389375252
1,00:27:24.174707,00:27:32.705058,1,-0.17957367792959644
1,00:27:24.174707,00:27:32.860883,1,-0.2384588727910284
1,00:27:24.174707,00:27:33.024168,1,-0.32507699077135044
1,00:27:24.174707,00:27:33.188192,1,-0.4474714870232219
1,00:27:24.174707,00:27:33.361203,1,-0.6159160102339172
1,00:27:24.174707,00:27:33.534449,1,-0.8427349848292067
1,00:27:24.174707,00:27:33.699663,1,-1.1414811307522825
1,00:27:24.174707,00:27:33.864863,1,-1.5245310436151556
1,00:27:24.174707,00:27:34.058306,1,-1.9982519171000774
1,00:27:24.174707,00:27:34.223461,1,-2.557073768381258
1,00:27:24.174707,00:27:34.430024,1,6.821652948473343
1,00:27:24.174707,00:27:34.835869,1,-100
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
2,00:27:34.868283,00:27:37.724981,-1,-0.13098270470175066
2,00:27:34.868283,00:27:37.965667,-1,-0.15594287349168212
2,00:27:34.868283,00:27:38.142475,-1,-0.18536027254177156
2,00:27:34.868283,00:27:38.304910,-1,-0.21921389337293817
2,00:27:34.868283,00:27:38.461152,-1,-0.25734579380110745
2,00:27:34.868283,00:27:38.615056,-1,-0.29962733697675503
2,00:27:34.868283,00:27:38.765659,-1,-0.34581701184006874
2,00:27:34.868283,00:27:38.930340,-1,-0.3955495731560177
2,00:27:34.868283,00:27:39.094190,-1,-0.4484625090907173
2,00:27:34.868283,00:27:39.246987,-1,-0.503994284114782
2,00:27:34.868283,00:27:39.419531,-1,-0.5616671011171945
2,00:27:34.868283,00:27:39.593355,-1,-0.6208025596252469
2,00:27:34.868283,00:27:39.769714,-1,-2.10376795615545
2,00:27:34.868283,00:27:39.977624,-1,-2.761625603369498
